volume,category,title,source_unit,content_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,tags,booklet,chapter,topic
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,小明站在平面鏡前面，與平面鏡的距離為P，媽媽站在小明的後面，與平面鏡的距離為Q（小明與媽媽 都面向平面鏡），請問：小明觀察鏡中媽媽的像時，覺得媽媽的像與他相距多遠？,2P＋Q,P＋2Q,P＋Q,Q－P,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,一平面镜放在y轴上面，若一個點光源放在平面鏡前面，座標為【4，7】，则像的位置座標為下列何 者？,【+4，-7】,【-4，+7】,【+7，-4】,【-4，-7】,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,有一個中間较緣厚的透鏡，焦距為20公分，将火放在此透镜前15公分处，請問：像的性質，何者 錯？,像是正立的,像與物在透镜的侧,像是放大的,屏不能承受火的像,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,某國中虽業舞展，在黑暗的舞台上面，燈光師將色燈光照在舞者身上，觀發現，舞者穿著黑色上 衣色褲子，實際上可能為下列何者？,色上衣，白色褲子,白色上衣，藍色褲子,紅色上衣，白色褲子,黑色上衣，紅色褲子,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,有關雷射光的叙述，何者錯?,雷射光可以用來治療網膜剥離,雷射光通過三棱鏡時，不會產生色散的现象,雷射光通过三棱以後，不會產生折射,雷射光，即使傅播很遠的距離，也會散為狀,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,雷射光，即使傳播很遠的距離，也會散開為錐狀 在藍光照射下，我們的國旗會呈現什麼顏色？,紅白兩種顏色,藍白兩種顏色,藍黑兩種顏色,白黑兩種顏色,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,使用單眼相機時，常使用滤镜來突顯颜色，例如想要影像照片更紅就使用紅色滤鏡，想要影像更藍就 使用藍色鏡。請根據前述短文回答下面兩題。單眼相機的鏡功能為：,某些率的色光通過,使影像出現單種颜色,使視覺產生錯误的判讀,反射掉不需要的色光,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,在暗室中，你站在平面鏡前面，而且面向平面鏡，如果想看到自己的孔，你應該將光源照射那裹 呢？,照射平面镜,照射自己的,不必燈光也能看到自己的,照射地面,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,小馬穿了一件衫参加舞會，当舞會現場投射出藍光，小馬的衫變成黑色；而在光下，小馬的 衫也是黑色。紅光下，小馬的衫是紅色。請由上列短文，回答。 小馬的衫原本是什颜色？,黑色,红色,紫色,黄色,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,承上題，若小馬戴著紅色太陽眼镜去看光，看到的顏色會偏向何種颜色?,红色,绿色,蓝色,黑色,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,上完自然課之後小宏想多瞭解凸透鏡成像的情形，於是做了一個實驗，他把透鏡靠近物體，之後每 隔5公分距離就觀察一次成像結果，最後紀錄如表所示，請問當透鏡距離物體多遠距離時可能看見與物體一樣大 透镜與物體距離5 影像正倒立情形正立 倒立 倒立 倒立 影像與物證比较大 大 大 小 的像？,4cm,8cm,12cm,16cm,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,上完自然課之後小宏想多瞭解透鏡成像的情形，於是做了一個實，他把透鏡靠近物體，之後每隔5公 透镜典物體距離 影像正倒立情形正立正立正立 正立 影像舆物禮比较小 小 小 小,雙凸透镜,雙凹透鏡,凹凸透镜,平凸透镜,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,分距離就觀察一次成像結果，最後紀錄如表所示，請問此透鏡可能是何種透鏡？ 上完自然課之後小宏想多瞭解凸透鏡成像的情形，於是做了一個實，他把透鏡靠近物體，之後每 隔5公分距離就觀察一次成像結果，最後紀錄如表所示，請問此透鏡的焦距可能為公分？ 透镜與物體距離5 影像正倒立情形正立 倒立倒立倒立 影像奥物體比较大大大小,4cm,8cm,12cm,16cm,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,相機的原理與眼睛相似，镜頭處有個凸透镜可以光線會聚於底片处，請問在拍攝大樹時，底片的像 應為圖中何者? 原大小,A,B,C,D,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,老師在黑板上擺放了A、B透鏡各兩個，並且在黑板上畫出了眼睛的圖形，希望藉由真實的透鏡讓學生 瞭解近視與遠視的情形與配戴眼鏡的不同，請根據圖中所示回答： 若老師要講解近視眼鏡的配戴，請問在眼鏡處與水晶體處各應擺置何種透鏡？,眼鏡處A透鏡，水晶體處B透鏡,眼鏡處B透鏡，水晶體處A透鏡,眼鏡與水晶體處都是A透鏡,眼鏡與水晶體處都是B透鏡,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,瞭解近視與遠視的情形與配戴眼鏡的不同，請根據圖中所示回答： 若老師要講解近視眼鏡的配戴，請問在眼镜處與水晶體處各應置何種透鏡? 承上題，若老師要講解遠視眼镜的配戴，請問在眼镜處與水晶體處各應置何種透鏡？,眼处A透镜，水晶體处B透鏡,眼處B透，水晶體处A透鏡,眼鏡與水晶體处都是A透镜,眼镜與水晶體处都是B透镜,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,在馬路轉角處經常會設立一個凸面鏡，駕員可以看見另外一处是否有來車，請問當汽車逐由遠 处靠近轉角處凸面鏡時，面鏡上汽車的像會有何變化？,車子在遠处時像是正立，靠近之後會變成倒立,車子在遠處時像是倒立，靠近之後會變成正立,車子在遠處時像是正立，靠近之後依是正立,車子在遠處時像是倒立，靠近之後依是倒立,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,車子在遠處時像是正立，靠近之後依舊是正立 車子在遠處時像是倒立，靠近之後依舊是倒立 上課的時候，小宏聽著老師的講解，拿湯匙正反面對著自己看，在不同的面看到了不一樣的臉型，如 圖所示，請問下列敘述何者正確？ 甲面相當於凹面鏡，乙面相當於凸面鏡 甲面看見的臉型比實際上自己的臉還大 ↑ （）,凹透鏡所成的像可以是正立也可能是倒立,凹透鏡所成的像都是實像,凹透鏡可以會聚光線，讓光線進入眼睛,凹透鏡距離物體越遠，像也越小,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,小宏在實驗課的時候拿著凹透鏡觀察↑圖案，由透鏡與圖案距離由近而遠觀察到的圖像依序 為A、B、C、D，請問由這些結果可以得知哪些結論？,凹透鏡所成的像可以是正立也可能是倒立,凹透鏡所成的像都是實像,凹透鏡可以會聚光線，讓光線進入眼睛,凹透鏡距離物體越遠，像也越小,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,甲面除了可看見正立的臉也能看見倒立的臉 乙面除了可以看見倒立的臉也能看見正立的臉 、小宏在實驗課的時候拿著凹透鏡觀察圖案，由透鏡與圖案距離由近而遠觀察到的圖像依序 、小宏在實驗課的時候拿著凹透鏡觀察圖案，由透鏡與圖案距離由近而遠觀察到的圖像依序 為A、B、C、D，請問由這些結果可以得知哪些結論？ 為A、B、C、D，請問由這些結果可以得知哪些結論？ 在半導體製程中，為了避免部分藥品與紫外光線反應，而將室內全部使用黃色燈光，窗戶上也貼上了 會發現那張白紙顏色有何改變？,室外白色、室內白色,室外白色、室內黃色,室外白色、室內黑色,室外白色、室內藍色,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,圖中，F1及F2分别為透镜的兩焦點，M1及M2為雨倍焦距處。若物置於兩倍焦距外，吾人以肉眼在 物 MF F2 M 镜的另一觀察，则下列何者正確？,没有屏幕，故看不到像,可看到倒立放大實像,可看到倒立縮小實像,可看到正立放大虚像。,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,光由一介質進入另一介質時(入射角不為零)，下列那些性質會改變？甲.率乙.速度丙.波長丁.方向 戊.调期。正確的有：,乙丙丁,甲乙丙丁,甲丙戊,甲丁戊。,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,柯南在犯罪現場總會使用某種透鏡，可以將犯罪的線索觀察的更仔細，把細微的物品給放大，請問柯 0OC 【C 南使用的透镜可能是圖中的哪一個？A B C D,A,B,c,D,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,在桌面上放了四種不同樣式的透镜，甲透鏡可以将光線會聚成一小光點，乙透镜經常當作近視眼鏡 使用，丙透镜可以當成放大镜使用，透過丁透鏡看束西無遠近都是正立的，請問這四個透镜哪兩個较可能是 凹透鏡？,甲、乙,丙、丁,甲、丙,乙、丁,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,在桌面上放了四種不同樣式的透鏡，甲透鏡可以将光線會聚成一小光點，乙透镜經常當作近視眼鏡 使用，丙透镜可以當成放大镜使用，透過丁透鏡看束西無遠近都是正立的，請問這四個透鏡哪兩個较可能是 凸透鏡？,甲、乙,丙、丁,甲、丙,乙、丁,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,下列有四项關於透镜成像的叙述何者叙述正確？,光線經过形狀不同透镜而有不同折射現象,凸透鏡是會聚透鏡，所以不會成虚像,凹透鏡是會聚透鏡，所以不會成虚像,透鏡成像原理主要是因為光線反射造成,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,小宏在桌上發現一個透鏡，好奇的拿起來觀看，由侧面觀察此透鏡發現中央部分较薄，緣部分较 厚，透鏡侧面圖如圖所示，請問關於此透鏡的叙述何者正確？,此透鏡為雙凹透鏡,具有會聚光線的作用,可以成實像但不會出現虚像,可以成虚像也會出現實像,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,小宏在桌上發現一個透鏡，好奇的拿起來觀看，由侧面觀察此透鏡發現中央部分较厚，緣部分较 薄，透鏡侧面圖如圖所示，請問關於此透鏡的叙述何者正確？,此透鏡為雙凹透鏡,具有會聚光線的作用,可以成實像但不會出現虚像,可以成虚像但不會出現實像,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,有關照相機的結構和人眼的結構配對，何者錯？,底片→視網膜,镜頭→水晶體,光圈→瞳孔,快門→眼角膜,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,龍潭大池的觀光吊橘上装飾了許多燈，夜晚的吊橘也發出多采多姿的光芒。仔細去看，其實只装設 了三種颜色的LED燈泡，即可發出許多颜色。請由上述短文回答下列雨題：1.装設的三主颜色的燈泡，最有可 能是哪三種顏色?,黄绿紅,红黄藍,線蓝红,蓝绿黄,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,承上題，當開启LED燈時，最不可能出現什颜色?,黑,黄,绿,紫,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,有關照相機的原理叙述，何者錯?,底片上的像是實像,光圈防止灰鹰進入,镜頭是組透鏡,快門可控制曝光時間,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,將火置於凸透鏡前p處，若f為凸透鏡之焦距，则當p>2f时，可在鏡後q處找到火的實像，则q之大 小為,o<q<f,f<q<2f,2f<q<3f,q>2f,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,若将凸透鏡的上半遮住，则其實像將,完全不變,像仍完整，亮度减半,像只剩下一半，亮度不變,像只剩下一半，亮度减半,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,若光線通過小倩之晶狀體而進入眼球，在尚未達到視網膜時，即已提前匯聚成像。则此小倩應是,患有遠視眼，需配戴凸透鏡才能看清楚,患有遠視眼，需配戴凹透镜才能看清楚,患有近視眼，需配戴凸透鏡才能看清楚,患有近視眼，需配戴凹透鏡才能看清楚,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,小倩使用單眼相機拍照，若小倩覺得鏡頭内的景物太小了，試問該如何調整相機，才能找到满意的影 像？,拉长鏡頭舆底片的距離,换大一點的底片,将光圈調大,减低快門的速度,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,有關近視與遠視的叙述，下列何者正確?,近視的人，遠处的物體成像將在視網膜前方但模糊不清,近視的人，眼睛晶状體的焦距过长,遠視的人，眼睛晶状體的焦距过短,遠視的人，遠處的物體成像將在視網膜後方但很清晰,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,遠視的人，遠處的物體成像將在視網膜後方但很清晰 使用放大鏡欣賞郵票，是看到郵票上圖片的哪一種像？,放大正立虛像,放大倒立虛像,正立實像,倒立實像,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,正常人使用之放大鏡為何種透鏡？其理由為何？,凸透，因為能會聚光線,凹透，因為能會聚光線,凸透，因為能發散光線,凹透，因為能發散光線,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,下列叙述透鏡焦點的測定方法中，何者錯?,将火於凸透鏡前近处移近寻一點固定點，使在透後任何位置均呈現與透同口径之光亮圆盤面,若於透鏡之左得一焦點，则在右等距離之位置，亦可同樣寻得一焦點,若於透镜左置一火，可於右用一屏寻得火最清楚時的位置即為焦點,太陽光通过凸透後，成一亮點的位置即是焦點,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,下列有關光的叙述，何者正確？,物體經凸透鏡成像，一定為實像,透镜的成像是利用介質對光的反射,光的折射是發生在光由一種介質傅入另一種介質的交界面上,光的傅播速率在任何情形下均為每秒30萬公里,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,光的折射是發生在光由一種介質傳入另一種介質的交界面上 光的傳播速率在任何情形下均為每秒30萬公里 照相機拍攝景物時，景物與透鏡的距離為下列何者？（f＝焦距）,＜f,於f與2f間,＝2f,＞2f,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,照相機底片的位置在镜頭的哪一处？,焦點内,焦點上,焦點舆雨倍焦距間,两倍焦距以外,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,想要由凹面鏡得到放大正立的像，把物體放在何處？,焦點上,雨倍焦距外,焦點舆兩倍焦距之間,焦點與鏡面之間,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,有關各種鏡子之用途及其成像之性質，下列敘述何者錯誤？ 平面鏡所成像之大小，會隨物體和鏡子的距離而改,變,平面鏡所成之像是一正立虛像，和原物左右相反,凹面鏡通常裝在手電筒和探照燈上，用以增強光線的亮度,凸面鏡通常架設在迴轉的道路旁，為了改善行車安全,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,凹面鏡通常裝在手電筒和探照燈上，用以增強光線的亮度 凸面鏡通常架設在迴轉的道路旁，為了改善行車安全 小倩在平面鏡前1公尺時，小倩的像長為H1，小倩在平面鏡前2公尺時小倩的像長為H2，則,H1＝H2,H1＞H2,H1＜H2,無法確定,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,在平面鏡前放一盏燈，假如平面镜以2公尺/秒的速度離開燈，那廖燈的像將以X公尺/秒的速度 離開燈，像對平面鏡以Y公尺/秒的速度移動。则下列何者正確?,"x=2, Y=4","x=2, Y=2","x=4, Y=4","x=4, Y=2",D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,小明站在直立的平面鏡前4公尺处，當小明向平面鏡移近2公尺時,像與鏡的距離縮短2公尺,像離鏡，後退2公尺,小明與像的距離不變,小明舆像的距離縮短2公尺,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,下列有關平面鏡成像性質的叙述，何者有误?,為一正立虚像,像舆原物的左右相反,像舆原物的大小比较，依原物體舆面的距離而定,物體距镜面的距離舆像距鏡面的距離相等,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,為方便汽車駕員看到道處的對向來車，在道路的轉处常架設的大型面镜為哪一種？,平面鏡,凸面镜,凹面镜,以上效果皆相同,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,如圖，小倩在電梯中向束的鏡子移動，则A、B、C三個鏡子所成的像之移動，應該如何？ B 東 （圖取自康軒题库）,A向束；B向西；C向西,A向西；B向西；C向西,A向西；B向束；C向西,A向西；B向束；C向束,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,小倩站在平面鏡前2公尺处，手持照相機，欲将自己在鏡中的像拍攝清楚，则其照相機應對前方多少 公尺處對焦?,1公尺,2公尺,4公尺,無遠处,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,小倩坐在理髮廳時，眼睛距前方寬為 0.5 公尺之平面鏡 1.0 公尺，他從鏡中恰可看到背後牆上 寬 2.5 公尺的地方，則此鏡與背後之牆相距幾公尺？,2公尺,3公尺,4公尺,5公尺,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,在透鏡成像之實中，有一凸透镜之左侧置一物體，亚不改變物體與透镜之距離，则其成像不可 能在哪一區域之内?,透鏡右侧、距透鏡2倍焦距以外,透鏡右侧、距透鏡1~2倍焦距之間,透鏡右侧、距透1倍焦距以内,透鏡左侧,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,花輪戴著紅色太陽眼鏡去超市買水果，则他看到芭樂會是什鹰颜色？,黑色,绿色,藍色,红色,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,甲、乙、丙三張不同顏色片，以單色的紅光、藍光照射下呈現的顏色如附表所示。已知甲、乙、丙 甲 乙 丙 紅光 黑 黑 紅 藍光 藍 黑 藍,黑、線、白,红、黑、绿,蓝、绿、白,、紅、藍,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,小明到科學博物馆参觀，站在一面大型的光學镜片前面，發現自己變大了，請問該光學鏡片可能是：,凹透镜,平面镜,凹面鏡,凸面鏡,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,身高150公分的小英站在平面鏡前2公尺處，是問鏡中小英的身高為何?,1.5公尺,3公尺,0.75公尺,2公尺,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
第四冊,光,多采多姿的光,自然第四冊_光_多采多姿的光,有關針孔成像的性質，何者正確？,得到左右相反的實像,針孔愈大，像愈清晰,成像的大小必等於物體的大小,可證明光的折射,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,多采多姿的光 | 自然第四冊_光_多采多姿的光,第四冊,光,多采多姿的光
